1400396541,9454881.65
1400396547,10795847.32
1400396725,10488850.71
1400396745,10442025.32
1400396765,10689592.72
1400406039,11164926.18
1400406130,10852846.69
1400406200,9606388.04
1400406388,10630125.97
1400406712,10901099.14
1400406757,10977776.63
1400406780,10923630.07
1400406834,10665256.26
1400406846,10841057.59
1400406860,10987088.01
1400406868,10991821.64
1400406881,11040200.72
1400406887,11491514.59
1400406950,10874497.93
1400407239,11002642.12
1400407250,10744268.90
1400407276,11144966.17
1400407292,10470853.00
1400407305,10632588.97
1400407323,11275701.84
1400407364,10827173.25
1400407380,11232917.51
1400407384,10892217.62
1400407454,10793665.50
1400407490,11078867.15
1400407498,10995093.02
1400407520,10914505.42
1400407544,10139300.12
1400407549,11140837.53
1400407572,11242381.65
1400407586,10545015.96
1400407832,11318167.86
1400407846,11412502.78
1400407864,10788301.74
1400408080,10813960.08
1400408117,11053281.53
1400408148,10925976.71
1400408157,10866706.90
1400408486,10438246.84
1400408495,10637030.99
1400408503,10998237.54
1400408743,10746673.10
1400408973,10696597.06
1400409590,10747379.89
1400409621,10925100.16
1400409674,10243836.44
1400409691,10938038.79
1400409739,10663533.54
1400409845,11063203.93
1400409863,11118679.72
1400410121,10935751.60
1400410132,10839286.96
1400410167,10427826.47
1400410180,10851581.27
1400410252,11133237.55
1400410283,10618062.83
1400410318,10166831.58
1400410399,11007341.02
1400410441,10929677.98
1400410704,10685427.91
1400411026,11125022.32
1400411267,10710017.05
1400411298,10809190.81
1400411322,10574819.37
1400411340,10536563.80
1400411381,10703727.13
1400411406,10814145.96
1400411717,10680938.12
1400411829,11149498.96
1400411833,11062632.01
1400411856,9571612.03
1400411876,11221957.84
1400411895,10599710.42
1400411903,10817749.52
1400412670,10728801.32
1400412684,10962187.64
1400412708,11267224.66
1400412723,10857559.01
1400412770,8906644.57
1400412827,10953246.38
1400412838,10923438.51
1400412848,11015834.62
1400412895,11344942.77
1400412944,10841369.57
1400412949,11040353.77
1400412961,11156072.62
1400412966,10831108.08
1400412981,10884440.74
1400413003,10862551.12
1400413012,10582158.17
1400413058,10546292.20
1400413092,10922604.09
1400413230,11067709.38
1400413269,10410991.73
1400413317,10980282.65
1400413354,10964929.24
1400413388,10650346.91
1400413435,11113745.92
1400413458,11146293.04
1400413550,10472731.92
1400413559,11177595.40
1400413586,10852453.55
1400413660,10108857.97
1400413696,10929343.81
1400413713,10824792.50
1400413729,10115599.85
1400413766,10973125.90
1400413779,9519723.81
1400413806,10690956.88
1400413819,11268613.09
1400414037,11204556.58
1400414053,10782873.08
1400414061,10921441.80
1400414081,11191230.95
1400414123,10777241.27
1400414133,11087850.62
1400414141,10921616.22
1400414173,11040258.84
1400414317,11319968.07
1400414342,10822736.73
1400414355,11015188.51
1400414389,8485410.70
1400414457,11241764.95
1400414479,11088645.99
1400414501,10750962.96
1400414556,11007510.49
1400414587,10903071.42
1400415353,10705889.14
1400415397,11505319.20
1400465549,13249817.73
1400465650,13467612.96
1400465723,13269768.49
1400465767,13374884.38
1400465776,13440016.82
1400465836,13386592.12
1400465865,13137081.39
1400465878,13376710.05
1400465928,13251983.44
1400466198,13359933.76
1400466833,13166545.46
1400466875,13515485.94
1400467139,13047096.38
1400467481,13594764.91
1400468648,13474532.60
1400570358,16277787.44
1400570442,16505301.07
1400570494,16651367.19
1400570540,16509970.21
1400571025,16271291.64
1400571045,16347991.85
1400571109,16051262.35
1400571116,16000716.18
1400571171,15655022.26
1400571314,15695138.73
1400571328,15779592.30
1400571446,16173358.85
1400571511,15816846.60
1400571580,15165532.41
1400571819,15473025.62
1400571872,14901576.43
1400571879,14751988.30
1400571889,15028402.84
1400571925,13450622.41
1400571993,13276463.85
1400572069,13113355.08
1400572160,13281786.31
1400573791,13580509.03
1400573832,10555723.33
1400573839,10582884.42
1400573847,10478482.69
1400573855,15087645.17
1400573891,15207920.79
1400592138,13289883.29
1400592160,13689866.38
1400592167,13887614.50
1400592181,12902438.30
1400592212,12711239.59
1400592282,13868279.63
1400592287,14008688.28
1400592314,13915819.27
1400592447,13857005.45
1400592453,13737673.35
1400592520,13746939.61
1400592698,13522088.67
1400592756,14069856.66
1400592898,13964804.85
1400592906,12335090.17
1400592931,14145688.00
1400592964,13071020.50
1400593034,13921007.60
1400593050,12790569.45
1400593062,13672159.26
1400593069,13522175.86
1400593171,13911803.66
1400593186,13788854.92
1400593197,13978543.79
1400593210,13568445.16
1400593219,13704926.07
1400599508,13991454.07
1400599553,13826120.84
1400599756,12099437.82
1400599972,13982492.37
1400600045,13977543.80
1400600057,13901438.41
1400600326,14049707.03
1400600677,13384789.38
1400600754,13649118.34
1400601224,13742996.84
1400603778,13736212.66
1400603800,13715365.00
1400603827,12742770.05
1400604427,13725403.62
1400604504,13787120.46
1400604527,13505264.87
1400604546,13522321.17
1400605108,13746963.64
1400605113,13899221.05
1400605117,13066929.36
1400605122,13818325.58
1400605132,13624101.24
1400605227,12992570.34
1400605241,13631407.12
1400605247,13773296.72
1400605254,13601113.09
1400605334,13477173.69
1400605341,13528406.95
1400605371,13822120.38
1400605378,13627925.89
1400605452,13704460.37
1400605482,13612516.46
1400605625,12647482.46
1400605676,13671799.76
1400605706,13269956.01
1400605735,13684822.09
1400605834,13635682.11
1400606038,13788132.68
1400606140,13834040.49
1400606400,13665833.66
1400606404,13519944.18
1400606406,13923000.83
1400606409,13742645.62
1400606411,13878225.03
1400606451,13922301.44
1400606491,14030387.83
1400606523,13157029.51
1400606567,13999364.95
1400607671,13906437.74
1400607682,13828950.20
1400607689,13932349.19
1400607695,13583203.56
1400607698,13630627.45
1400607700,13972490.11
1400659046,19754150.71
1400668268,13174604.57
1400668574,13632260.72
1400681414,10832905.89
1400685490,13185955.87
1400762875,10472029.42
1400764426,10066458.45,1590373.41
1400765068,10657617.64,2131810.12
1400766518,10259200.94,1878279.25,96697.86
1400766623,11057429.08,2113683.19,95835.70
1400815975,11316714.26,2165050.14,55188.21
1400815990,10826986.93,1780938.43,55188.21
1400816005,10584527.76,1707721.44,55924.05
1400816427,9376611.56,2006568.41,53092.46
1400816438,9096902.53,2108994.21,59074.70
1400816448,9260790.48,2131479.91,55188.21
1400816458,9303957.38,2110797.39,55924.05
1400816525,9330370.85,1985782.06,59074.70
1400816594,9389101.94,1989498.64,34663.67
1400816645,9201251.49,2105517.01,43240.25
1400816815,9228390.29,2097606.06,23301.69
1400817268,9242018.45,2109706.16,38479.85
1400817280,9320308.27,1891100.64,47662.55
1400817392,6448229.88,1994875.02,34663.67
1400817671,8654311.52,2094510.75,47662.55
1400817706,9362050.27,1981074.38,62601.55
1400818067,9247601.69,1944615.34,35848.75
1400818654,10797650.12,2550647.32,52428.80
1400818717,10964008.21,2607023.59,59074.70
1400818725,11160125.46,2574373.69,47127.01
1400818732,10829199.02,2557782.44,67650.06
1400818739,10859734.88,2538368.71,41527.76
1400820693,12547680.62,2375764.20,55924.05
1400820703,12815067.19,2375474.47,34379.54
1400820719,11693810.54,2231143.55,47662.55
1400820728,12612875.15,2357108.19,49932.19
1400820868,12158497.75,2598723.80,62601.55
1400820877,12254639.62,2583601.86,77672.30
1400820886,12274457.34,2393445.83,55188.21
1400820922,12218386.22,2604565.56,77672.30
1400820933,12443155.46,2361317.46,45590.26
1400829105,12110496.08,4797414.85,38479.85
1400829117,12258758.55,4129968.45,59074.70
1400829143,12339827.27,4775224.01,55924.05
1400831278,11421287.15,4742488.93,39945.75
1400832805,11676305.28,4832961.50,58254.22
1400832811,11785948.52,4137657.27,45590.26
1400832831,11918383.46,4859275.06,47662.55
1400832837,11650937.22,4734982.85,61680.94
1400832892,11728021.34,4274247.24,45590.26
1400832912,11580034.68,4752494.99,62601.55
1400833017,11890578.32,4501803.27,29330.80
1400833024,11715363.55,4726544.41,59074.70
1400833045,11813359.08,4828190.72,53092.46
1400833051,11082009.03,4721512.49,62601.55
1400837501,11958680.82,4777890.52,45590.26
1400837621,11423775.75,4679207.46,59074.70,2459430.07
1400837636,11534281.98,4192617.73,66576.25,2968590.57
1400837657,11693260.66,4815393.82,77672.30,2856236.96
1400837667,11834338.05,4822006.81,47662.55,3015821.63
1400837677,11999462.15,4854783.73,49932.19,3008349.32
1400837696,11814938.63,4740948.30,55188.21,3007002.06
1400837706,11535595.30,4712420.14,62601.55,2865728.03
1400837716,11928552.18,4833449.01,35848.75,2990344.18
1400837725,11873673.72,4275934.73,45590.26,3024045.98
1400837735,11805064.50,4855078.95,47662.55,3016256.98
1400837744,12041094.07,4815428.09,61680.94,2991090.14
1400837754,11766504.83,4848425.07,47662.55,2986385.66
1400837764,11979089.24,4257134.48,47662.55,3015693.70
1400837774,11190990.08,4331119.44,45590.26,2587281.10
1400837785,10306507.50,3909290.89,47662.55,2827471.10
1400837797,10323334.38,4221122.48,55924.05,2294463.55
1400922358,11238818.94,4585324.58,59074.70,2649691.23
1400922668,10605016.95,4435942.19,52428.80,2805666.62
1400922931,10906416.86,4595485.60,55924.05,2744562.44
1400922941,11009432.85,4532428.61,47662.55,2763157.51
1400922951,11053192.20,4323815.83,45590.26,2783158.56
1400922974,10151535.91,3794968.57,47662.55,2474383.18
1400922986,10218555.01,3887695.21,53092.46,2200366.58
1400922997,10051469.51,4460938.45,59074.70,2490310.13
1400923283,11180779.62,4365911.08,71089.90,2629220.52
1400923294,11193863.27,4516227.63,82241.25,2545079.35
1400923304,11423045.65,4137604.47,47662.55,2655584.06
1400923315,10840939.91,4663256.98,55924.05,2611667.47
1400923325,11091416.01,4103660.70,59074.70,2817256.97
1400923335,11435046.07,4356917.52,45100.04,2883103.51
1400928121,11717285.79,4816672.70,58254.22,2897866.52
1400928131,11343621.37,4759351.32,45100.04,2849262.65
1400928141,11268332.55,4717279.18,55188.21,2871378.81
1400928151,11308055.40,4652350.21,47662.55,2866742.89
1400928225,10802915.60,4687267.34,58254.22,2632936.94
1400928235,10661874.62,4739682.52,62601.55,2740810.88
1400928262,11033784.15,4714416.68,55188.21,2737984.12
1400928272,10649279.69,4567955.12,47662.55,2716598.01
1400928319,10230059.66,4527332.79,49932.19,2345303.39
1400928329,11085172.21,4647514.08,62601.55,2735715.15
1400929424,11030888.11,4442984.66,55924.05,2892178.39
1400929434,11544517.30,4792322.97,77672.30,2718374.75
1400929444,11729287.31,4167112.20,47662.55,2880342.59
1401713584,11611550.10,3615349.83,59074.70,2395398.52
1401713613,11497337.95,3867069.72,76260.07,2513425.94
1401713624,11012180.78,4218063.79,62601.55,2274326.51
1401713638,10375230.94,3665431.16,59074.70,1995737.34
1401713649,11430757.90,3840336.12,62601.55,2385432.38
1401713661,8970219.06,4509359.41,62601.55,2278745.62
1401713673,11040727.70,3743492.87,55188.21,2408080.74
1401785936,11348169.84,4097861.38,77672.30,2199971.87
1401785947,11312609.98,3904129.33,77672.30,2560323.79
1401785958,10537229.10,4396861.86,58254.22,2424404.69
1401785969,11206290.89,4517530.60,45100.04,2551294.60
1401785980,11248534.36,4396504.83,45100.04,2262115.57
1401785991,11198475.79,4330140.21,47662.55,2628625.68
1401786002,11160024.50,4168595.71,59074.70,2536134.48
1401786013,10430212.17,4125745.93,45590.26,2506666.43
1401786024,10213079.29,4298993.08,45100.04,2533248.03
1401786035,10579681.12,4386844.66,37117.73,2541278.85
1401882943,11243814.21,3713601.99,71089.90,2059566.22
1401882981,11134212.84,4231286.57,53092.46,2180900.77
1401882993,10950888.02,4182279.39,53092.46,2164511.15
1401883005,11123999.47,3725357.71,76260.07,2211605.54
1401883017,10773686.78,3988825.00,45590.26,2256792.94
1401883041,10991057.38,4192016.84,55924.05,2164285.17
1401883053,11253995.23,4111639.22,45100.04,2096238.88
1401883388,11153576.69,4347093.92,76260.07,2205268.76
1401883411,11501180.01,4506130.97,58254.22,2243712.66
1401883422,11156015.26,4540579.82,47662.55,2279418.81
1401883445,11195098.22,4455873.90,38479.85,2267750.98
1401883468,11467197.28,4422749.94,72315.59,2289153.70
1401883480,11087024.10,4312175.00,55188.21,2296830.48
1401925287,11654811.40,4536210.26,72315.59,2379382.00
1401925299,11573243.70,3894464.26,59074.70,2276455.83
1401925310,11944273.21,4666625.62,62601.55,2304322.33
1401925322,11775622.43,3945455.94,43690.67,2149656.21
1401925333,11539429.12,4630751.73,43240.25,2270121.49
1401925344,11312437.08,4589657.39,62601.55,2329731.93
1401926595,11633680.46,4701904.00,55924.05,2410241.02
1401926639,11630837.25,3933338.77,55924.05,2346259.71
1401926649,11822018.52,4686898.26,76260.07,2419184.30
1401926661,11800543.07,4196806.70,71089.90,2295282.55
1401926673,10529846.71,3931058.57,49932.19,2165044.18
1401926686,10117457.56,3362173.28,55924.05,1994411.93
1401926711,11029110.99,4353057.39,49932.19,2239772.42
1401926725,10862072.89,2750694.08,32263.88,2104475.43
1402402553,11294194.69,4189904.32,49932.19,2123185.29
1402402565,11164650.78,4006360.04,55924.05,2049352.49
1402402578,9943455.54,3781047.14,45590.26,2166878.84
1447151242,13847614.65,5481111.96,66576.25,2528296.71
1447151252,13478094.70,5762300.49,99864.38,2467814.73
1447151261,13318275.24,5669995.06,91180.52,2528263.08
1447151271,13328641.49,5792107.41,62601.55,2534213.23
1447151281,13603554.01,5690401.12,52428.80,2533696.10
1447151291,13893573.36,5447950.39,66576.25,2532335.35
1447151303,13091255.94,3616732.34,62601.55,2227987.21
1447151314,11690373.06,4497110.65,91180.52,2136426.50
1447151325,13580596.98,4134246.08,91180.52,2373758.39
1447151335,13974417.41,5615391.00,59074.70,2507497.84
1447152253,13474619.18,4825849.40,49932.19,2424468.13
1447152263,12626952.28,5517283.96,49932.19,2459678.52
1447152273,13712806.08,5401932.71,91180.52,2531766.93
1447152286,13674890.28,5105976.43,91180.52,1637699.37
1447152296,12598276.86,5621295.29,91180.52,2265631.05
1447152307,13427458.88,5257266.07,24966.10,2309148.88
1447152317,13658739.92,5880717.85,62601.55,2403685.89
1447152327,13697028.28,5704775.21,91180.52,2397147.59
1447152337,13854967.00,5598234.96,43690.67,2516441.18
1447152348,13446160.91,4623962.27,91180.52,2349433.72
1447154320,13805978.08,5843317.38,66576.25,2529583.04
1447154330,13794992.46,5866609.62,89240.51,2479643.35
1447154340,12999574.36,5870781.62,83886.08,2565547.20
1447154349,13813759.40,5896996.47,59074.70,2577608.73
1447154359,13646711.36,5716116.84,47662.55,2574703.24
1447154368,13664364.46,5873110.25,41527.76,2502096.76
1447154378,13345158.07,5929994.94,66576.25,2526050.75
1447154388,13619724.42,5891895.35,66576.25,2542931.44
1447154397,13274559.00,5736176.87,66576.25,2538733.05
1447154407,13445232.76,5381001.80,89240.51,2576233.33
1447155008,13277391.26,5722360.39,71089.90,2475000.02
1447155019,13581101.21,5484972.04,45100.04,2192286.64
1447155029,13116025.99,5830570.40,52428.80,2522486.73
1447155066,13645222.60,5724509.20,62601.55,2514659.99
1447155349,11915902.67,5912124.62,58254.22,2421361.02
1447155679,13951049.58,5897239.13,26379.27,2527577.97
1447155699,13781189.15,5851252.25,62601.55,2539751.33
1447156053,13415522.24,5930072.07,82241.25,2533834.67
1447156073,13492327.24,5848589.68,52428.80,2567896.99
1447156411,13229275.90,5858750.37,66576.25,2523350.73
1447156432,13556025.90,5873947.56,62601.55,2487130.01
1447156745,13744909.39,5913103.69,66576.25,2551782.92
1447158285,11638128.71,5241775.30,71089.90,2321077.83
1447158396,13539837.29,5874704.47,47662.55,2533571.93
1447158415,14054879.53,5952300.47,41527.76,2571669.83
1447210457,13616841.50,5604087.24,83886.08,2458628.97
1447210807,14529897.99,5833087.33,77672.30,1845729.06
1447210834,14016924.69,5806227.80,66576.25,1715107.19
1447211104,14738120.40,5873312.56,58254.22,2092537.05
1447211128,14875503.82,5649431.95,27776.85,2033045.40
1447211244,15335902.86,6019829.26,77672.30,1842297.15
1447211259,14365504.46,5812325.12,91180.52,1965977.09
1447211278,15175749.51,5931324.37,99864.38,1905029.23
1447211529,15442994.79,5909448.56,91180.52,1953744.42
1447211564,15175229.72,6100062.87,58254.22,1918667.68
1447211712,15957717.02,6145969.23,77672.30,1960098.15
1447211732,15692151.82,5725138.47,62601.55,1711560.29
1447211755,15758474.73,6033801.22,82241.25,1995758.04
1447766311,15118132.03,6006294.55,31068.92,1946048.29
1447829172,15903322.09,5728120.55,58254.22,1988443.21
